index,labels,comment_length,word_count,comment_clean
8542,[1 0 0 0 0 0 0],30,7,sd locked opened
8544,[1 0 0 0 0 0 0],209,32,format block pool slice storage param dncurdir datastorage current directory param nsinfo name space info throw ioexception signal io exception occurred
8545,[1 0 0 0 0 0 0],201,33,format block pool slice storage param bpsdir block pool storage param nsinfo name space info throw ioexception signal io exception occurred
8547,[1 0 0 0 0 0 0],188,27,remove block pool level storage directory param abspathtoremove absolute path root block pool level storage remove
8549,[1 0 0 0 0 0 0],39,8,validate set block pool id
8553,[1 0 0 0 0 0 0],18,3,regular startup
8554,[1 0 0 0 0 0 0],11,2,upgrade
8556,[1 0 0 0 0 0 0],724,92,upgrade release included release eg upgrade procedure follows ol liif sdcurrentbpidprevious exists delete itli lirename sdcurrentbpidcurrent sdcurrentbpidcurrentprevioustmpli licreate new sdcurrentbpidcurrent directoryli ol lihard link block file created previoustmp currentli lisave new version file current directoryli ol lirename previoustmp previousli ol param bpsd storage directory sdcurrentbpid param nsinfo namespace info namenode throw ioexception error
8558,[1 0 0 0 0 0 0],34,4,get sdprevious directory
8559,[1 0 0 0 0 0 0],66,7,delete sdcurrentbpidprevious dir upgrading
8561,[1 0 0 0 0 0 0],257,43,cleanup detachdir directory empty report error otherwise remove directory param detachdir detach directory throw ioexception directory empty removed
8562,[1 0 0 0 0 0 0],111,17,restore file trash directory corresponding location current
8563,[1 0 0 0 0 0 0],45,5,recurse process subdirectory
8564,[1 0 0 0 0 0 0],157,29,failsafe hit case let make sure never overwrite newer version block file older version
8565,[1 0 0 0 0 0 0],410,55,roll back old snapshot block pool level previous directory exists ol lirename sdcurrentbpidcurrent removedtmpli lirename sdcurrentbpidprevious currentli liremove removedtmpli ol nothing previous directory exist param bpsd block pool storage directory sdcurrentbpid
8566,[1 0 0 0 0 0 0],53,9,regular startup previous dir exist
8568,[1 0 0 0 0 0 0],18,3,cannot rollback
8571,[0 1 0 0 0 0 0],187,25,contributor john camelonibm initial api implementation markus schorn wind river system bryan wilkinson qnx anton leherbauer wind river system
8572,[1 0 0 0 0 0 0],73,14,lookup find binding defined name
8573,[1 0 0 0 0 0 0],78,13,unqualified name also base class operator conversion name
8574,[1 0 0 0 0 0 0],57,12,support file
8579,[0 0 0 0 1 0 0],14,2,code instance
8580,[0 0 0 0 1 0 0],7,2,code
8583,[0 0 0 1 0 0 0],39,8,param type inject member
8586,[0 0 0 1 0 0 0],63,11,param instance inject member may code null
8587,[1 0 0 0 0 0 0],306,49,injects dependency field method instance type code ignores presence absence injectable constructor param type inject member author crazybobgooglecom bob lee author jessewilsongooglecom jesse wilson since
8588,[1 0 0 0 0 0 0],471,74,injects dependency field method code instance ignores presence absence injectable constructor pwhenever guice creates instance performs injection automatically first performing constructor injection youre able let guice create object youll never need use method param instance inject member may code null
8589,[0 0 0 1 0 0 0],79,12,return total nonnegative number uncompressed byte input far
8590,[0 0 0 1 0 0 0],78,12,return total nonnegative number compressed byte output far
8591,[0 0 0 1 0 0 0],51,7,param conf configuration storing new setting
8592,[0 0 0 1 0 0 0],66,11,param directbuffersize size direct buffer used
8593,[0 0 0 1 0 0 0],56,6,param header compression header compressionheader
8596,[0 0 0 0 1 0 0],16,2,link compressor
8597,[1 0 0 0 0 0 0],112,17,link compressor based popular zlib compression algorithm httpwwwzlibnet
8598,[1 0 0 0 0 0 0],54,9,compression level zlib library
8599,[1 0 0 0 0 0 0],57,8,compression level compression
8600,[1 0 0 0 0 0 0],49,6,compression level fastest compression
8601,[1 0 0 0 0 0 0],27,4,compression level
8602,[1 0 0 0 0 0 0],27,4,compression level
8603,[1 0 0 0 0 0 0],14,2,three
8604,[1 0 0 0 0 0 0],27,4,compression level
8605,[1 0 0 0 0 0 0],27,4,compression level
8606,[1 0 0 0 0 0 0],27,4,compression level
8607,[1 0 0 0 0 0 0],27,4,compression level
8609,[1 0 0 0 0 0 0],46,6,compression level best compression
8611,[1 0 0 0 0 0 0],196,29,compression strategy best used data consisting mostly small value somewhat random distribution force huffman coding less string matching
8613,[1 0 0 0 0 0 0],85,12,compression strategy limit match distance one runlength encoding
8614,[1 0 0 0 0 0 0],131,19,compression strategy prevent use dynamic huffman code allowing simpler decoder special application
8616,[1 0 0 0 0 0 0],44,8,type header compressed data
8617,[1 0 0 0 0 0 0],37,3,headerstrailerschecksums
8619,[1 0 0 0 0 0 0],36,4,simple gzip headerstrailers
8620,[1 0 0 0 0 0 0],40,5,initialize native library
8621,[1 0 0 0 0 0 0],56,6,ignore failure loadinitialize nativezlib
8622,[1 0 0 0 0 0 0],130,21,creates new compressor default compression level compressed data generated zlib format
8623,[1 0 0 0 0 0 0],81,12,creates new compressor taking setting configuration
8626,[1 0 0 0 0 0 0],47,6,reinitialize zlibs output direct buffer
8627,[1 0 0 0 0 0 0],58,7,copy enough data userbuf uncompresseddirectbuf
8629,[0 0 0 0 0 0 1],101,16,check zlib consumed input compress invoked keepuncompressedbuf true
8630,[0 0 0 0 0 0 1],49,8,check consumed userinput
8631,[0 0 0 0 0 0 1],86,15,check zlib say finished compressed data consumed
8634,[1 0 0 0 0 0 0],69,11,return total number uncompressed byte input farp
8635,[1 0 0 0 0 0 0],64,11,return total number compressed byte output far
8636,[1 0 0 0 0 0 0],29,5,get atmost len byte
8637,[1 0 0 0 0 0 0],40,8,zlib consume input buffer
8639,[1 0 0 0 0 0 0],20,3,compress data
8640,[1 0 0 0 0 0 0],52,7,reinitialize zlibs output direct buffer
8641,[1 0 0 0 0 0 0],65,8,copy enough data userbuf uncompresseddirectbuf
8642,[1 0 0 0 0 0 0],37,5,uncompresseddirectbuf full
8644,[0 1 0 0 0 0 0],61,7,contributor andrew eidsness initial implementation
8646,[0 0 0 1 0 0 0],18,2,version version
8648,[0 0 0 1 0 0 0],68,10,return download stream produce resource content
8649,[0 0 0 1 0 0 0],57,9,return file name associated resource
8651,[0 1 0 0 0 0 0],21,4,author vaadin ltd
8652,[1 0 0 0 0 0 0],216,32,resource served connector using resource see abstractclientconnectorsetresourcestring resource author vaadin ltd version version since
8653,[0 0 1 0 0 0 0],475,74,get resource stream p note method called session locked prevent race condition method returned link downloadstream assumed unrelated vaadinsession called without holding session lock prevent locking session long file downloads p return download stream produce resource content
8654,[1 0 0 0 0 0 0],130,20,get virtual filename resource return file name associated resource
8657,[1 0 0 0 0 0 0],75,11,return array ibuildmacrostatus status exception hold
8662,[1 0 0 0 0 0 0],257,42,exception thrown case build macrosrelated operation failure exception typically contains one ibuildmacrostatus status since noextend class intended subclassed client
8663,[1 0 0 0 0 0 0],75,11,serializable object stable serialversionuid
8664,[1 0 0 0 0 0 0],67,7,private static final long serialversionuid l
8666,[0 0 0 0 1 0 0],14,2,code multiset
8667,[0 1 0 0 0 0 0],21,4,author jared levy
8668,[0 1 0 0 0 0 0],26,4,author louis wasserman
8669,[1 0 0 0 0 0 0],176,29,creates based criterion junit test suite exhaustively test code multiset implementation author jared levy author louis wasserman
8670,[0 1 0 0 0 0 0],117,14,contributor nokia siemens network initial implementation petri tuononen initial implementation
8672,[1 0 0 0 0 0 0],57,9,configure project project nature
8674,[1 0 0 0 0 0 0],23,4,return project
8675,[1 0 0 0 0 0 0],20,4,set project
8677,[0 0 0 1 0 0 0],20,3,param proj iproject
8680,[1 0 0 0 0 0 0],33,4,going happen
8681,[1 0 0 0 0 0 0],32,4,aggregated
8682,[1 0 0 0 0 0 0],25,2,aggregated
8684,[0 0 0 1 0 0 0],22,5,since jul
8685,[1 0 0 0 0 0 0],71,15,color manager cc debug ui since jul
8688,[0 0 0 0 1 0 0],28,2,link objectstostringhelper
8690,[0 0 0 0 1 0 0],24,2,code javaxinjectnamed
8691,[0 0 0 0 1 0 0],24,2,code javaxinjectnamed
8692,[0 0 0 0 1 0 0],12,2,code member
8693,[0 0 0 0 1 0 0],10,2,code type
8694,[0 0 0 0 1 0 0],10,2,code type
8695,[0 0 0 0 1 0 0],25,2,link annotationhashcode
8696,[0 0 0 0 1 0 0],23,2,link annotationequals
8698,[0 1 0 0 0 0 0],37,4,author crazybobgooglecom bob lee
8700,[1 0 0 0 0 0 0],73,12,return code true given annotation type attribute
8701,[1 0 0 0 0 0 0],101,15,generates annotation annotation class requires annotation optionals
8702,[1 0 0 0 0 0 0],46,5,implement link annotationequals
8704,[1 0 0 0 0 0 0],19,4,cut bracket
8705,[0 0 0 0 1 0 0],25,2,link annotationtostring
8706,[1 0 0 0 0 0 0],48,5,implement link annotationtostring
8707,[0 0 0 0 0 0 1],65,11,return true given annotation retained runtime
8708,[0 0 0 0 0 0 1],68,12,return scoping annotation null isnt one
8709,[0 0 0 0 0 0 1],84,15,return scope annotation code type null none specified
8710,[1 0 0 0 0 0 0],84,12,check presence annotation cache result android doesnt
8711,[1 0 0 0 0 0 0],78,14,return true given class one desired annotation
8712,[1 0 0 0 0 0 0],78,13,construct new checker look annotation given type
8715,[1 0 0 0 0 0 0],62,9,let dagger component aid migration
8716,[1 0 0 0 0 0 0],63,12,get key given type member annotation
8719,[0 0 0 0 0 0 1],155,18,annotation instance code javaxinjectnamed canonicalizes comgoogleguicenamenamed return given annotation otherwise
8720,[0 0 0 0 0 0 1],155,18,annotation class code javaxinjectnamed canonicalizes comgoogleguicenamenamed return given annotation class otherwise
8721,[0 1 0 0 0 0 0],68,9,contributor anton gorenkov initial api implementation
8722,[0 0 0 1 0 0 0],70,12,noextend interface intended extended client
8724,[1 0 0 0 0 0 0],356,61,interface test suite test hierarchy test suite group test case test suite also provides group operation eg status execution time access noextend interface intended extended client noimplement interface intended implemented client
8726,[0 0 0 0 1 0 0],32,3,see combinefileinputformat
8727,[0 0 0 0 1 0 0],33,3,see sequencefileinputformat
8728,[0 0 0 0 1 0 0],30,3,see combinefileinputformat
8730,[1 0 0 0 0 0 0],322,35,record reader may passed codecombinefilerecordreadercode used codecombinefileinputformatcodeequivalent codesequencefileinputformatcode see combinefilerecordreader see combinefileinputformat see sequencefileinputformat
8731,[1 0 0 0 0 0 0],72,8,constructor signature required combinefilerecordreader
8733,[0 0 0 1 0 0 0],22,4,param shell shell
8735,[0 0 0 1 0 0 0],47,8,param shellprovider provider shell
8738,[1 0 0 0 0 0 0],25,5,handle key release
8739,[1 0 0 0 0 0 0],95,14,create resourcenavigatorrenameaction use tree supplied viewer editing
8740,[1 0 0 0 0 0 0],95,14,create resourcenavigatorrenameaction use tree supplied viewer editing
8742,[0 1 0 0 0 0 0],112,15,contributor ibm corporation initial api implementation markus schorn wind river system
8743,[0 0 0 0 0 1 0],11,1,deprecated
8744,[1 0 0 0 0 0 0],16,2,stringformat
8745,[1 0 0 0 0 0 0],20,2,nullpointertester
8746,[1 0 0 0 0 0 0],59,7,depends correctness bigintegermathfactorial
8747,[1 0 0 0 0 0 0],12,3,slow
8748,[1 0 0 0 0 0 0],7,2,slow
8749,[1 0 0 0 0 0 0],7,2,slow
8751,[1 0 0 0 0 0 0],72,8,relies correctness sqrtbiginteger halfuphalfdown
8752,[1 0 0 0 0 0 0],116,28,sqrtx result x result result result result
8753,[1 0 0 0 0 0 0],119,28,sqrtx result x result result result result
8756,[0 0 0 0 0 0 1],67,13,expect exception x perfect square
8758,[0 0 0 0 0 0 1],104,18,figure rounding mode behave like depends floor oddeven
8759,[1 0 0 0 0 0 0],73,8,relies correctness logbiginteger halfuphalfdown
8760,[1 0 0 0 0 0 0],70,15,x result else would rounded
8761,[1 0 0 0 0 0 0],69,15,x result else would rounded
8762,[1 0 0 0 0 0 0],71,15,x result else would rounded
8763,[1 0 0 0 0 0 0],68,15,x result else would rounded
8764,[1 0 0 0 0 0 0],59,8,relies correctness logbiginteger floor
8767,[1 0 0 0 0 0 0],68,15,x result else would rounded
8769,[1 0 0 0 0 0 0],67,15,x result else would rounded
8771,[0 0 0 0 0 0 1],63,14,expect exception x power
8775,[1 0 0 0 0 0 0],66,11,test bigintegermath author louis wasserman
8777,[0 1 0 0 0 0 0],110,15,contributor markus schorn initial api implementation anton leherbauer wind river system
8778,[0 1 0 0 0 0 0],71,9,contributor ibm corporation initial api implementation
8779,[1 0 0 0 0 0 0],185,27,basic testing config based scannerconfigprofile management test run funcationality used discoverytab throw coreexception
8780,[1 0 0 0 0 0 0],60,5,test changing icfgscannerconfigbuilderinfoset setting
8782,[1 0 0 0 0 0 0],41,8,get setting invert
8783,[1 0 0 0 0 0 0],24,4,persist change
8785,[1 0 0 0 0 0 0],42,7,check change persisted
8786,[1 0 0 0 0 0 0],42,7,check change persisted
8787,[1 0 0 0 0 0 0],26,4,test restore default
8788,[1 0 0 0 0 0 0],33,5,save project description
8789,[1 0 0 0 0 0 0],40,7,check setting back original
8790,[0 0 0 1 0 0 0],91,9,return codetruecode nativehadoop loaded else codefalsecode
8792,[0 0 0 0 0 0 1],74,13,return true build compiled support snappy
8793,[0 0 0 0 0 0 1],73,13,return true build compiled support isal
8794,[0 0 0 0 0 0 1],75,13,return true build compiled support openssl
8795,[1 0 0 0 0 0 0],210,32,helper load native hadoop code ie libhadoopso handle fallback either bundled libhadooplinuxiso default java implementation appropriate
8797,[1 0 0 0 0 0 0],31,5,ignore failure load
8798,[0 1 0 0 0 0 0],203,28,contributor john camelon ibm initial api implementation sergey prigogin google mike kucera ibm markus schorn wind river system sergey prigogin google
8800,[0 1 0 0 0 0 0],153,21,contributor william r swanson tilera corporation initial api implementation xavier raynaud kalray bug
8801,[1 0 0 0 0 0 0],37,4,multicorevisualizer thread object
8802,[1 0 0 0 0 0 0],40,6,thread pixie spot widthheight
8803,[1 0 0 0 0 0 0],70,12,minimum containing object size allow thread draw
8804,[1 0 0 0 0 0 0],19,4,parent cpu
8805,[1 0 0 0 0 0 0],32,5,visualizer model thread
8806,[1 0 0 0 0 0 0],68,12,whether thread part currently selected process
8807,[1 0 0 0 0 0 0],19,3,constructor
8810,[1 0 0 0 0 0 0],25,5,set parent core
8811,[1 0 0 0 0 0 0],33,6,get thread model object
8812,[1 0 0 0 0 0 0],24,5,get process id
8813,[1 0 0 0 0 0 0],23,5,get thread id
8814,[1 0 0 0 0 0 0],26,5,get thread state
8816,[1 0 0 0 0 0 0],50,8,get whether thread process selected
8817,[1 0 0 0 0 0 0],49,9,get thread color based current state
8818,[1 0 0 0 0 0 0],69,13,invoked allow element paint viewer canvas
8819,[1 0 0 0 0 0 0],56,9,draw alphashaded pixie light thread
8820,[1 0 0 0 0 0 0],70,11,special case process thread draw enclosing circle
8821,[0 0 1 0 0 0 0],142,27,subtract one width height case drawoval method add pixel value reason
8822,[1 0 0 0 0 0 0],27,4,draw text annotation
8825,[0 0 0 0 0 0 1],35,6,draw selection marker
8828,[0 1 0 0 0 0 0],99,14,contributor qnx initial api implementation markus schorn wind river system
8829,[0 1 0 0 0 0 0],73,10,contributor wind river system initial api implementation
8830,[0 0 0 1 0 0 0],13,3,since
8831,[1 0 0 0 0 0 0],82,10,breakpoints vm model proxy includes icheckboxmodelproxy implementation
8832,[0 1 0 0 0 0 0],75,10,contributor qnx software system initial api implementation
8834,[0 0 0 0 1 0 0],187,5,see orgeclipsecorefilebuffersidocumentsetupparticipantextensionsetuporgeclipsejfacetextidocument orgeclipsecoreruntimeipath orgeclipsecorefilebufferslocationkind
8837,[0 1 0 0 0 0 0],109,14,contributor qnx software system initial api implementation andrew ferguson symbian
8840,[1 0 0 0 0 0 0],31,4,initialize resource bundle
8841,[1 0 0 0 0 0 0],48,8,class type constructor called
8843,[0 0 0 1 0 0 0],36,6,param state starting state
8844,[0 0 0 1 0 0 0],22,4,return state
8845,[0 0 0 1 0 0 0],39,6,param proposed proposed new state
8846,[0 0 0 1 0 0 0],22,4,return state
8847,[0 0 0 1 0 0 0],43,6,param expectedstate desired state
8848,[0 0 0 1 0 0 0],39,6,param proposed proposed new state
8850,[0 0 0 1 0 0 0],50,10,param name name service null
8852,[0 0 0 1 0 0 0],39,6,param proposed proposed new state
8853,[0 0 0 1 0 0 0],33,5,param current current state
8854,[0 0 0 1 0 0 0],59,12,return true transition new state valid
8855,[0 0 0 1 0 0 0],39,6,param proposed proposed new state
8856,[0 0 0 1 0 0 0],44,6,return current state description
8857,[1 0 0 0 0 0 0],50,9,return state text tostring value
8858,[1 0 0 0 0 0 0],239,40,state transition valid check currentproposed considered nontransition using array kill branch misprediction cost expense cache line miss
8859,[1 0 0 0 0 0 0],81,16,check state tansition valid throw exception
8860,[1 0 0 0 0 0 0],35,6,atomic write new state
8862,[1 0 0 0 0 0 0],52,11,verify service given state
8863,[1 0 0 0 0 0 0],48,10,query state specific state
8866,[0 0 0 0 1 0 0],29,2,link servicestatenotinited
8867,[1 0 0 0 0 0 0],81,11,create service state model link servicestatenotinited state
8869,[1 0 0 0 0 0 0],29,6,state service
8871,[1 0 0 0 0 0 0],15,3,uninited
8872,[1 0 0 0 0 0 0],15,3,inited
8873,[1 0 0 0 0 0 0],15,3,started
8876,[1 0 0 0 0 0 0],38,6,implement service state model
8878,[0 0 0 1 0 0 0],102,13,param informationdisplaystring string displayed presenting context information
8880,[0 0 0 1 0 0 0],81,12,param contextdisplaystring string used presenting context
8881,[0 0 0 1 0 0 0],133,17,param informationdisplaystring string displayed presenting context information may codenullcode
8882,[1 0 0 0 0 0 0],363,54,creates new context information image param image image display presenting context information param contextdisplaystring string used presenting context param informationdisplaystring string displayed presenting context information may codenullcode
8884,[1 0 0 0 0 0 0],33,7,image displayed
8886,[1 0 0 0 0 0 0],39,7,information displayed
8887,[1 0 0 0 0 0 0],31,7,name context
8888,[0 1 0 0 0 0 0],18,3,author aniefer
8889,[0 1 0 0 0 0 0],75,10,contributor ibm corp rational software initial implementation
8890,[1 0 0 0 0 0 0],25,6,created may
8891,[1 0 0 0 0 0 0],41,9,nonha case need set rmid
8894,[1 0 0 0 0 0 0],203,37,preserve token service sent rm adding token ensure replace previous token setup rm afterwards update service address rpc layer
8895,[1 0 0 0 0 0 0],162,24,extends abstractrequestinterceptor class provides implementation simply forward request cluster resource manager
8896,[1 0 0 0 0 0 0],56,8,method compressor availability check
8897,[1 0 0 0 0 0 0],29,3,compressed byte
8900,[1 0 0 0 0 0 0],40,4,create decompression stream
8901,[1 0 0 0 0 0 0],61,8,use compressed output input decompression
8903,[1 0 0 0 0 0 0],32,2,decompressorend
8905,[0 1 0 0 0 0 0],137,18,contributor institute software initial api implementation sergey prigogin google thomas corbat ifs
8906,[0 1 0 0 0 0 0],27,5,author emanuel graf ifs
8908,[1 0 0 0 0 0 0],154,27,base class node writer class contains method string constant used multiple node writer author emanuel graf ifs
8909,[1 0 0 0 0 0 0],70,14,default true doubt leave file cache
8910,[1 0 0 0 0 0 0],42,7,create file length entry
8911,[1 0 0 0 0 0 0],54,9,generate number file various length
8912,[1 0 0 0 0 0 0],24,4,check split
8913,[1 0 0 0 0 0 0],98,18,single split length comfortably smaller block size
8914,[1 0 0 0 0 0 0],43,8,create combine split file
8915,[1 0 0 0 0 0 0],45,8,create file variety length
8919,[1 0 0 0 0 0 0],27,6,typedefs c
8921,[0 1 0 0 0 0 0],115,16,contributor doug schaefer qnx initial api implementation markus schorn wind river system
8922,[0 0 0 0 1 0 0],73,3,see javaxservletservletcontextdeclarerolesjavalangstring
8923,[0 0 0 0 1 0 0],57,3,see javaxservletservletcontextgetclassloader
8924,[0 0 0 0 1 0 0],65,3,see javaxservletservletcontextgetjspconfigdescriptor
8926,[0 0 0 0 1 0 0],69,3,see javaxservletservletcontextaddlistenerjavalangclass
8928,[0 0 0 0 1 0 0],70,3,see javaxservletservletcontextaddlistenerjavalangstring
8929,[0 0 0 0 1 0 0],75,3,see javaxservletservletcontextgeteffectivesessiontrackingmodes
8931,[0 0 0 0 1 0 0],79,3,see javaxservletservletcontextsetsessiontrackingmodesjavautilset
8932,[0 0 0 0 1 0 0],65,3,see javaxservletservletcontextgetsessioncookieconfig
8933,[0 0 0 0 1 0 0],65,3,see javaxservletservletcontextgetfilterregistrations
8934,[0 0 0 0 1 0 0],80,3,see javaxservletservletcontextgetfilterregistrationjavalangstring
8935,[0 0 0 0 1 0 0],70,3,see javaxservletservletcontextcreatefilterjavalangclass
8936,[0 0 0 0 1 0 0],85,4,see javaxservletservletcontextaddfilterjavalangstring javalangclass
8937,[0 0 0 0 1 0 0],91,4,see javaxservletservletcontextaddfilterjavalangstring javaxservletfilter
8938,[0 0 0 0 1 0 0],86,4,see javaxservletservletcontextaddfilterjavalangstring javalangstring
8940,[0 0 0 0 1 0 0],81,3,see javaxservletservletcontextgetservletregistrationjavalangstring
8941,[0 0 0 0 1 0 0],71,3,see javaxservletservletcontextcreateservletjavalangclass
8942,[0 0 0 0 1 0 0],86,4,see javaxservletservletcontextaddservletjavalangstring javalangclass
8943,[0 0 0 0 1 0 0],92,4,see javaxservletservletcontextaddservletjavalangstring javaxservletservlet
8944,[0 0 0 0 1 0 0],87,4,see javaxservletservletcontextaddservletjavalangstring javalangstring
8946,[0 0 0 0 1 0 0],67,3,see javaxservletservletcontextgeteffectiveminorversion
8947,[0 0 0 0 1 0 0],67,3,see javaxservletservletcontextgeteffectivemajorversion
8948,[0 0 0 0 1 0 0],57,3,see javaxservletservletcontextgetcontextpath
8949,[0 0 0 0 1 0 0],64,3,see javaxservletservletcontextgetservletcontextname
8950,[0 0 0 0 1 0 0],74,3,see javaxservletservletcontextremoveattributejavalangstring
8951,[0 0 0 0 1 0 0],89,4,see javaxservletservletcontextsetattributejavalangstring javalangobject
8952,[0 0 0 0 1 0 0],60,3,see javaxservletservletcontextgetattributenames
8953,[0 0 0 0 1 0 0],71,3,see javaxservletservletcontextgetattributejavalangstring
8954,[0 0 0 0 1 0 0],64,3,see javaxservletservletcontextgetinitparameternames
8955,[0 0 0 0 1 0 0],75,3,see javaxservletservletcontextgetinitparameterjavalangstring
8956,[0 0 0 0 1 0 0],56,3,see javaxservletservletcontextgetserverinfo
8957,[0 0 0 0 1 0 0],70,3,see javaxservletservletcontextgetrealpathjavalangstring
8960,[0 0 0 0 1 0 0],62,3,see javaxservletservletcontextlogjavalangstring
8961,[0 0 0 0 1 0 0],58,3,see javaxservletservletcontextgetservletnames
8963,[0 0 0 0 1 0 0],69,3,see javaxservletservletcontextgetservletjavalangstring
8964,[0 0 0 0 1 0 0],77,3,see javaxservletservletcontextgetnameddispatcherjavalangstring
8965,[0 0 0 0 1 0 0],79,3,see javaxservletservletcontextgetrequestdispatcherjavalangstring
8966,[0 0 0 0 1 0 0],78,3,see javaxservletservletcontextgetresourceasstreamjavalangstring
8968,[0 0 0 0 1 0 0],75,3,see javaxservletservletcontextgetresourcepathsjavalangstring
8969,[0 0 0 0 1 0 0],70,3,see javaxservletservletcontextgetmimetypejavalangstring
8970,[0 0 0 0 1 0 0],58,3,see javaxservletservletcontextgetminorversion
8972,[0 0 0 0 1 0 0],69,3,see javaxservletservletcontextgetcontextjavalangstring
8973,[0 1 0 0 0 0 0],21,4,author vaadin ltd
8975,[0 0 0 0 1 0 0],126,3,see orgeclipsejfaceviewersiselectionchangedlistenerselectionchangedorgeclipsejfaceviewersselectionchangedevent
8976,[0 0 0 0 1 0 0],93,3,see orgeclipsejfacedialogsdialogcreatedialogareaorgeclipseswtwidgetscomposite
8979,[0 0 0 0 0 1 0],92,17,deprecated cdt class used property page x style project
8980,[0 1 0 0 0 0 0],74,10,contributor qnx software system initial api implementation
8981,[0 0 0 1 0 0 0],39,6,param input tree input
8982,[0 0 0 1 0 0 0],35,5,param filter filter
8985,[1 0 0 0 0 0 0],49,8,handle cancel button pressed event
8986,[1 0 0 0 0 0 0],25,4,creates tree viewer
8988,[0 0 0 1 0 0 0],27,5,return tree viewer
8991,[1 0 0 0 0 0 0],35,6,needed stop eclipse whining
8992,[1 0 0 0 0 0 0],90,15,reset content sortedmultiset entry c navigation test
8993,[1 0 0 0 0 0 0],37,7,test assume several
8996,[1 0 0 0 0 0 0],41,7,try sending old request
8998,[1 0 0 0 0 0 0],55,9,trigger scheduling get launched
8999,[1 0 0 0 0 0 0],55,8,class test hadoop streaming streamjob class
9000,[1 0 0 0 0 0 0],154,27,hotornotcom unit test make sure standby namespace information also correct block report etc
9001,[1 0 0 0 0 0 0],56,10,read standby watch block location
9002,[1 0 0 0 0 0 0],70,14,force edit log roll standby catch
9004,[1 0 0 0 0 0 0],101,17,trigger immediate heartbeat block report active trust dns
9005,[1 0 0 0 0 0 0],27,3,change replication
9006,[1 0 0 0 0 0 0],25,5,change back
9007,[1 0 0 0 0 0 0],383,72,regression test hdfs start ha cluster dn write several block f replication shutdown dn wait nns declare dn dead block underreplicated restart dn bug standby node would slowly notice block returning cluster
9009,[1 0 0 0 0 0 0],25,4,create block
9010,[1 0 0 0 0 0 0],21,4,stop dn
9011,[1 0 0 0 0 0 0],48,9,make sure nns register dead
9012,[1 0 0 0 0 0 0],120,19,sbn block neededreplication queue since sbn doesnt process replication
9015,[0 0 0 0 1 0 0],72,3,see orgeclipsecdtdsfdebugserviceabstractinstructiongetsize
9016,[0 0 0 1 0 0 0],51,6,return opcode byte codebigintegercode
9017,[0 0 0 1 0 0 0],67,8,param string space separated hexadecimal byte array
9018,[0 0 0 1 0 0 0],52,6,return address value codebigintegercode
9019,[0 0 0 1 0 0 0],93,11,param string decimal hexadecimal representation nonnegative integer
9020,[1 0 0 0 0 0 0],795,80,parse assembly instruction result instruction following field address function name offset instruction addressxcfuncnamemainoffsetinstmov addressxcfuncnamemainoffsetinstsethi hix addressxfuncnamemainoffsetinstrestore instruction may also contain opcode byte addressxbfuncnamemainoffsetopcodese instcall xc main addition opcode argument extracted form assembly instruction
9021,[1 0 0 0 0 0 0],164,26,instruction want c string translated string since thing displaying
9022,[1 0 0 0 0 0 0],92,13,avoid improper displaying instruction need translate tab
9023,[1 0 0 0 0 0 0],55,5,count nonwhitespace character
9024,[1 0 0 0 0 0 0],49,5,skip whitespace character
9025,[1 0 0 0 0 0 0],36,4,guard argument
9027,[1 0 0 0 0 0 0],224,32,decode given string representation space separated hex encoded byte array param string space separated hexadecimal byte array return opcode byte codebigintegercode
9028,[1 0 0 0 0 0 0],62,10,removing space separation parse single big integer
9029,[1 0 0 0 0 0 0],26,4,parsed information
9031,[0 1 0 0 0 0 0],68,9,contributor ibm corporation initial api implementation
9032,[1 0 0 0 0 0 0],33,7,file generated lpg
9033,[0 1 0 0 0 0 0],68,9,contributor ibm corporation initial api implementation
9035,[0 1 0 0 0 0 0],68,9,contributor ibm corporation initial api implementation
9036,[1 0 0 0 0 0 0],33,7,file generated lpg
9037,[0 1 0 0 0 0 0],68,9,contributor ibm corporation initial api implementation
9038,[1 0 0 0 0 0 0],59,5,currently defined registryconstantscoresitexml
9042,[1 0 0 0 0 0 0],75,9,probably moved yarndefaultxml mapreddefaultxml
9043,[1 0 0 0 0 0 0],25,4,allocate usage
9044,[1 0 0 0 0 0 0],35,4,ignore deprecated property
9046,[1 0 0 0 0 0 0],112,16,ignore distributed scheduling related configuration since still work progress feature
9047,[1 0 0 0 0 0 0],54,7,ignore nodemanager work progress variable
9050,[1 0 0 0 0 0 0],34,5,specific property skip
9051,[1 0 0 0 0 0 0],22,4,set error mode
9052,[1 0 0 0 0 0 0],25,4,allocate usage
9055,[1 0 0 0 0 0 0],324,43,unit test class compare link orgapachehadoopyarnconfyarnconfiguration yarndefaultxml missing property currently throw error class missing property pp refer link orgapachehadoopconftestconfigurationfieldsbase class work
9057,[0 0 0 0 0 0 1],31,8,add new one
9058,[1 0 0 0 0 0 0],24,4,error stream reader
9059,[1 0 0 0 0 0 0],25,4,output stream reader
9061,[1 0 0 0 0 0 0],19,4,set color
9062,[0 1 0 0 0 0 0],128,17,contributor ibm corporation initial api implementation wind river system inc extended implementation
9064,[0 0 0 1 0 0 0],20,3,param viewer
9066,[0 0 0 1 0 0 0],31,5,param text action label
